orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
1.0,1029,20192,20677,744,117,8751,7,1029,20192,22619,744,117,8751,7,1029,18498,16728,0,117,8153,10,1029,19336,17528,0,117,8153,11,1029,14814,15165,0,131,6925,11,1029,15867,15251,0,132,8710,18,1029,13847,12972,0,139,9256,18,1029,14262,13240,0,132,10397,18,1029,12463,12178,0,132,10336,21,0,15823,12911,0,189,9840,11
0.0,62831,0,781,50409,34,22576,-40,46671,0,781,41425,34,18482,-35,50169,0,781,38017,34,17887,-35,42013,0,781,31972,42,17070,-34,45021,0,781,35200,34,16191,-34,37228,0,781,30353,34,15035,-34,39319,0,781,35280,34,15341,-34,31973,0,781,30433,34,14185,-34,33951,0,781,26760,42,13900,-33,26988,0,781,25354,51,13424,-34
0.0,21598,1999,2149,15336,49,4033,-16,16624,1999,2149,11761,49,3051,-15,16624,958,2149,11761,49,3051,-21,11019,1822,954,5190,62,3051,-18,11019,864,954,5190,62,3051,-19,8705,864,1731,5165,49,3051,-17,9596,864,1731,6034,49,4615,-17,7990,1650,954,6735,68,4615,-17,7283,864,954,4191,62,4457,-18,6123,1571,1731,4166,53,4457,-25
0.0,43946,0,1646,53359,41,13405,-33,31480,0,1646,41264,41,11122,-33,32378,0,1646,42897,41,11691,-33,22310,797,2936,37422,64,10720,-33,22269,0,885,32968,59,11097,-34,13794,0,885,29745,63,11097,-34,14654,0,885,30584,63,11097,-34,10229,797,2175,22419,82,9105,-34,10229,797,2175,19655,82,9105,-35,8106,797,2175,15863,82,8572,-32
0.0,39957,970,0,36093,61,9528,-7,28810,970,0,24909,61,9528,-7,31572,1521,0,29880,61,9916,-6,20474,1521,0,20455,61,9916,-6,19858,1521,0,18432,61,10754,-18,12840,970,1215,12877,61,7218,-18,13848,970,1215,11994,61,7218,-21,9306,970,2082,10298,75,7218,-20,10208,970,1215,9245,75,7218,-21,7023,970,824,10956,75,9419,-20
1.0,865,34113,40113,0,28,15767,27,0,36089,43474,0,28,16474,27,1107,21817,33602,0,28,15336,21,1107,24021,35797,0,28,17331,23,1107,20429,28723,0,28,15137,23,1107,20429,30905,0,28,16775,23,1107,17013,25879,0,38,11402,26,1107,17013,27734,0,41,11402,29,1107,15387,23657,0,41,12024,32,1107,15387,24889,0,43,13374,32
0.0,21437,635,0,21109,307,8328,-21,15495,635,0,14867,322,7192,-21,16157,635,1257,16676,112,6521,-21,10991,738,1257,11685,112,5648,-22,12687,802,1257,13792,112,5139,-24,8488,738,1257,10127,112,4870,-22,10826,1540,1257,11895,112,4361,-23,7414,1540,1257,9524,112,4361,-23,8320,1540,1257,8566,155,4361,-24,6820,1373,1257,9524,112,4098,-21
0.0,9254,4504,4289,9176,113,4435,-16,7166,4504,4289,5845,113,5324,-16,7290,3748,4289,3893,113,4435,-19,5299,3619,3402,3977,142,5324,-19,5299,2149,2511,3977,142,5324,-22,4695,3207,4289,2613,113,5324,-19,4695,2322,3488,2613,248,4730,-19,4695,2322,3488,745,280,5303,-19,3701,2149,3402,3977,142,5324,-21,4695,1608,3488,0,315,5303,-13
1.0,0,26623,27106,0,278,10385,16,0,28702,29025,0,278,11255,16,0,22051,23176,0,278,10670,16,0,24660,24344,0,278,10670,17,0,19757,18755,0,278,11193,15,0,19748,19566,0,278,12473,12,0,13913,16857,0,302,9226,24,0,16002,18005,0,351,11681,12,0,13298,15342,0,320,9226,20,0,13298,15342,0,320,9226,24
0.0,23580,15651,11932,18608,1484,3812,-5,19153,15651,13246,14413,1355,3567,-5,19153,12650,10829,14413,1355,3363,-8,13782,12832,9600,9306,1113,3404,-2,13782,10037,9600,8664,1113,3404,1,12664,9855,9909,5328,1365,3826,5,11258,9154,5323,6545,1365,3142,-1,11588,9681,8541,3782,988,4148,2,9721,7565,7215,4865,988,4370,6,10497,7274,8103,2848,988,3322,10
1.0,0,44833,40654,1319,137,16545,26,0,46365,43959,1319,146,17141,26,0,38037,33360,1319,137,12511,22,0,39700,35847,701,137,17147,22,1296,26969,28631,1319,137,11340,21,1296,28501,31033,1319,146,11936,21,1296,17664,23940,701,146,15520,15,1296,17664,26704,701,146,15520,15,1296,16981,22713,701,146,12627,15,1296,17817,24842,701,238,12695,16
1.0,1090,27448,29683,2276,83,9695,8,1090,30317,31950,701,83,9475,9,1090,27035,25081,701,259,9363,6,1090,30163,27458,701,259,11427,9,2291,27216,22638,701,83,11396,7,2291,28383,23907,701,259,11284,9,2291,24052,20649,701,317,10688,8,2291,22974,21708,701,214,11818,10,2291,21453,18734,701,390,11706,10,2291,21453,19494,701,396,12420,10
1.0,759,27780,30327,0,162,21109,20,759,31652,32870,0,162,20513,20,759,25965,26904,0,166,16464,15,759,24725,29073,0,162,19447,16,1544,19019,23947,0,167,16705,13,1544,21099,26490,0,167,16109,13,1544,16806,21506,0,171,12060,12,1544,16806,22619,0,171,12121,15,1544,18475,19722,0,350,14590,24,759,21046,20655,0,150,14112,37
0.0,67632,0,0,64765,0,17883,-40,52080,0,0,49383,0,14698,-40,47287,0,0,52340,45,18063,-40,35080,0,0,44711,45,15870,-35,35991,0,0,39770,45,15707,-40,25105,0,0,31532,45,15499,-40,25709,0,0,31532,51,15499,-40,18476,0,0,29204,51,14578,-35,19671,0,0,29204,51,15276,-36,14507,0,0,12673,119,13395,-40
1.0,1228,7993,13471,3851,10,5720,15,1228,7993,16984,3851,32,5720,30,1228,7993,13583,2917,32,4738,27,1228,7993,14745,965,32,4738,31,1228,7993,12445,965,32,4738,31,1228,8122,13527,965,35,4738,31,1228,7203,11351,965,48,5423,31,1228,7993,11423,0,32,3186,28,1228,4337,9936,0,35,4174,34,1228,4432,11830,965,77,5434,34
1.0,7362,10898,13750,5491,294,5638,-2,5124,12471,15514,4448,294,2569,-2,3955,11807,12188,5365,294,2569,-6,3955,11204,12188,2724,294,2569,-6,3955,11204,8389,2724,294,3240,-9,3955,9840,9523,1773,337,3240,-9,4674,7724,7627,1773,337,3240,-9,4682,7132,8641,1773,344,4006,-9,4682,2685,7516,1773,400,5172,-9,4682,2685,7516,1074,420,5172,-8
0.0,40010,995,1780,33340,66,16836,-37,30930,995,1780,28505,66,15164,-27,32565,0,1780,25538,66,15322,-28,26433,838,1780,20677,68,15322,-27,29405,995,1780,24217,66,16701,-28,22727,0,800,19339,66,12993,-30,23184,0,800,18917,66,11910,-35,18545,0,800,14357,70,11799,-31,19154,0,800,13773,66,12703,-34,16358,838,0,12633,72,12349,-30
1.0,1828,10984,8744,665,57,12524,3,1828,12647,10700,0,57,12524,6,1828,11543,7146,0,62,11225,6,1828,10730,9045,0,62,11225,6,1828,10765,7817,0,74,11784,6,1828,10765,8673,0,92,12003,32,1828,9072,7567,0,104,12003,32,865,8932,8337,0,216,10747,32,865,6313,8337,0,231,10125,32,865,6313,8337,0,231,10160,32
1.0,0,13425,13369,0,71,7401,6,0,14219,14375,0,71,7886,6,0,12404,10336,0,75,5669,4,0,13198,11342,0,75,6154,4,0,10532,8484,0,84,5075,1,0,10532,9310,0,152,5075,1,0,7073,7599,0,152,5075,4,0,5457,8311,0,55,7431,6,0,3621,7331,0,55,6737,6,0,3621,8359,0,79,6737,6
0.0,109301,0,0,101908,10,37868,-76,90795,0,0,82827,15,31557,-76,90786,0,0,79317,10,35831,-58,73824,0,0,72937,15,29520,-66,76957,0,0,75090,15,30306,-66,62848,0,0,58771,15,27105,-57,65750,0,0,63167,15,27655,-59,53285,0,0,60373,18,26669,-53,55186,0,0,61845,18,27349,-53,45264,0,0,52889,18,24804,-54
1.0,3091,25336,29711,3309,139,9051,17,3091,25336,31925,2049,139,10700,18,3091,23493,26442,2180,239,8592,16,3091,23493,27608,920,242,10241,17,3091,23493,24272,1449,242,10241,16,3091,23493,25063,920,356,10846,17,950,19074,21013,0,239,10038,18,0,19754,21945,0,317,10862,19,950,13510,19526,0,120,8906,18,950,12514,20303,0,138,9530,19
0.0,6473,3695,4645,3080,75,7521,-3,6473,3695,4645,1655,85,7521,-6,4389,2693,3585,3080,83,8314,-7,4389,2693,4645,2448,115,7382,-6,1981,2693,1852,3080,83,8314,-8,4065,2010,4513,1655,93,9114,-25,1261,2010,2049,1655,85,6950,-25,3669,2010,4645,2448,194,7318,-21,1981,2010,1791,705,118,9114,-13,1261,2010,3581,1655,178,11060,-62
1.0,3445,29525,26101,5191,28,5633,-6,2073,30487,27062,3247,28,5633,-4,2073,22264,18570,3247,28,4851,-4,0,22988,20494,3247,37,4851,-4,0,19795,14872,3247,37,3762,-4,2073,13466,16223,3368,29,4875,2,0,9120,12832,3404,457,2665,5,1072,11126,12733,1439,29,3786,2,1072,11126,11104,1439,85,3786,2,2073,10138,12746,2193,61,4385,4
1.0,2858,44669,53809,543,207,14821,30,2858,49757,58947,543,207,18003,30,3606,44297,45531,543,207,14130,30,922,43962,48916,543,223,15258,13,922,39725,40421,543,223,13387,12,922,40489,42760,543,223,13387,13,922,32632,34168,543,292,11097,12,0,33640,35812,0,223,15486,13,922,29479,28851,543,254,17346,18,0,28585,29669,0,292,12278,14
0.0,34252,938,1997,42587,45,15521,-26,21601,938,1997,33873,47,11870,-26,22395,938,885,36242,73,14914,-26,14187,938,1997,28179,75,13366,-25,15323,938,1997,30271,75,13890,-25,8930,938,885,22820,75,12043,-25,10066,938,885,23784,75,12567,-25,7029,938,885,17413,136,11438,-25,6786,0,885,19105,94,8655,-31,4475,647,885,16454,94,8655,-31
1.0,3579,13147,14043,3376,149,6921,-2,2794,13147,15064,2429,155,7767,-2,1810,8075,11939,2429,155,7303,-2,1810,7392,11939,749,155,8750,-2,1810,6473,9792,749,155,10224,-11,847,7007,10783,749,169,10224,-9,847,6003,8595,749,169,10496,-10,1831,6704,10006,749,169,8639,-9,1831,6704,8885,749,220,8639,-10,1831,5700,9915,749,169,8639,-10
1.0,1585,39348,39123,861,12,15508,9,865,39348,41928,861,29,15508,12,1585,40526,33911,861,12,16856,10,865,40526,36716,861,29,16856,12,1585,35220,29994,861,12,15116,11,865,27581,32639,861,29,15722,11,865,28192,27282,1750,29,12545,11,865,28192,27282,0,29,12545,13,865,20254,22798,0,29,11884,12,0,20254,24267,0,97,13417,12
1.0,599,25018,27339,0,182,12640,15,599,26028,29586,0,211,13631,15,599,20545,22676,0,211,13033,11,0,20545,23593,0,211,13033,15,599,14049,18617,0,236,11133,7,0,14049,19534,0,236,11133,11,0,11729,16094,0,200,7238,15,599,11197,16125,0,241,8235,11,0,11851,14096,0,296,7238,12,0,10859,14096,0,300,8630,12
1.0,13179,1856,2391,3915,298,4335,1,9100,1856,2391,3915,307,5166,5,10207,1856,2391,4707,348,5166,4,6258,1856,2391,3914,348,5166,1,5151,0,1559,2254,292,5849,6,3401,0,1559,2254,292,5849,6,3401,0,1559,2254,295,5849,5,2495,0,2471,1213,295,5063,5,2495,0,2471,1213,301,5063,4,1611,0,2471,1213,301,5063,-1
1.0,2778,5027,10291,1468,149,5986,6,780,5827,11092,723,154,5986,7,2778,4037,10078,1468,172,5813,5,2778,4037,11028,1468,266,6842,10,2778,4037,9797,1468,317,7445,10,2778,4037,9797,723,349,5905,10,780,4850,9722,723,263,5366,34,780,4872,10672,723,295,6360,34,780,4872,10672,723,346,6963,34,780,4872,10672,723,413,5423,34
0.0,3304,5886,8117,883,134,12898,-14,1054,5886,10080,883,180,12898,-14,2016,5886,8189,883,180,12898,-14,2016,5886,9447,883,199,13597,-14,2016,5099,8189,529,180,12771,-14,2016,5099,9447,529,199,13470,-14,2016,5099,9447,529,204,14134,-2,2016,5099,9447,529,222,13415,-2,2912,5099,9447,529,289,14544,-2,2912,5099,9447,529,289,15590,-2
1.0,2040,1677,1645,452,191,5205,-11,2040,1677,2742,452,286,5205,-10,2040,1677,1982,452,312,5751,-10,2040,1677,3017,452,312,5751,-7,2752,981,3471,1259,267,6242,-8,2752,981,4568,1259,362,6242,-7,2752,981,4568,1259,363,6874,41,2752,981,4568,1259,395,7588,-85,2752,981,4568,1259,401,8147,-88,1817,981,4568,1259,429,8147,-88
1.0,0,27854,33961,0,112,18295,16,0,26929,38052,0,112,18295,16,0,24836,32381,0,112,18295,15,0,25519,34810,0,112,19914,15,0,20927,30102,0,112,18536,15,0,19972,32148,0,112,18536,19,0,16857,27756,0,112,16914,19,0,13365,28923,0,120,15045,25,0,11488,25542,0,120,15045,24,0,11488,26898,0,120,15620,24
0.0,21490,3615,6470,18435,168,6957,-2,16151,3615,8247,15272,168,5977,-2,14833,3709,5237,14419,250,4546,-2,8630,3217,7347,10996,206,4546,2,8630,2129,6114,10076,206,5416,-6,7203,3666,7218,6463,194,5210,-8,6216,1846,6114,6498,262,5210,-4,4948,2459,7095,789,242,5111,-6,5627,3010,5126,789,257,5111,-7,4948,1752,7995,789,236,4299,-10
1.0,890,8774,11997,955,33,7311,6,890,8774,13994,0,33,8118,3,890,7944,9983,0,33,7240,3,890,9370,12090,0,33,8158,4,890,7728,10057,1052,33,8893,3,0,6822,11236,0,34,8893,9,0,4990,8206,0,34,6993,9,0,6632,10085,0,36,6201,10,0,6768,7819,0,49,8634,6,0,4020,8995,0,36,7192,9
1.0,3683,4765,3928,7349,156,5644,-16,2707,4765,3928,4200,156,4844,0,2707,2444,2947,6018,205,5644,-16,2707,2444,5040,2753,156,4844,-6,2707,2444,4059,2753,205,4844,-7,2707,2861,7192,3570,173,4844,-3,2707,2444,4821,2123,205,4402,0,2707,2861,6977,2139,173,3884,-2,2707,923,5013,1404,205,3884,-3,2707,2861,6775,1404,173,3884,2
0.0,16966,1791,2016,6624,204,7346,-24,12338,1791,2016,6624,229,7346,-27,11437,917,2848,5711,206,7874,-30,7723,917,2848,5711,231,7874,-33,8597,917,2848,5711,291,8667,-21,6980,1551,1717,4556,255,7338,-13,6980,874,1717,4556,255,8123,-14,5854,917,2848,4556,365,8160,-30,5893,1551,1717,1772,243,7415,-17,4979,677,1717,3617,365,7128,-18
1.0,0,54443,52737,0,15,20323,25,0,54443,56393,0,36,21214,25,0,44822,46163,0,36,16152,24,0,46241,49177,0,36,15461,24,0,40640,41894,0,45,15401,24,0,40640,44075,0,45,17079,24,0,35759,37368,0,153,17079,23,0,35406,40107,0,58,16062,23,1018,30780,34720,0,144,13817,25,1018,35034,37702,0,153,16810,22
1.0,889,9663,12780,1658,320,9243,-12,889,9663,15046,1658,320,9959,-11,889,7769,11366,1658,320,9959,-11,889,7769,12505,852,393,9959,-11,889,3973,10339,1765,393,9400,-8,889,3973,10339,852,393,9400,-8,889,3973,8185,852,393,7861,-8,0,3973,8185,0,393,7861,-8,896,3973,6740,0,411,8608,-8,896,5111,7582,0,562,10694,-8
1.0,0,24658,23452,2470,28,17595,26,0,28505,26933,2470,106,20306,26,0,26475,19667,2470,106,20204,25,0,26475,22677,2470,106,20204,25,0,22332,18352,2470,106,18944,25,0,22332,20297,1755,106,17282,25,0,19463,17148,1755,106,18006,14,0,18637,18178,830,109,18006,14,0,14805,15361,830,109,18006,14,0,14805,16523,830,176,18006,19
1.0,2008,12221,11555,4310,95,4697,20,878,12221,13567,3409,95,4697,17,878,11455,10412,3409,117,4697,5,878,12285,11868,3409,117,4697,6,878,12285,10108,3409,117,4697,5,878,12285,11074,3409,117,4697,5,878,10460,9963,3409,136,4028,4,878,10460,9963,2453,136,4856,4,878,9644,8920,2453,136,4856,3,878,9644,8138,1571,137,4856,-4
0.0,1216,6317,10937,754,42,8098,4,1216,6926,12104,754,42,7240,4,1216,6222,8183,754,53,7240,3,1216,7166,9169,754,62,7240,6,1216,5878,7111,754,151,6592,3,1216,6822,8097,754,160,6592,6,1216,6169,7085,754,160,5112,3,1216,7782,7979,754,160,6592,4,1216,6838,7947,754,199,5045,4,1216,6185,8729,754,212,5122,4
0.0,22283,2318,4791,18375,44,6768,-18,13863,2318,4893,16420,44,7467,-18,14834,2318,5528,16420,44,8224,-18,8777,3274,5528,13773,44,8930,-7,8878,2318,5528,13773,44,9582,-7,4948,2369,3824,9011,54,5964,-8,5775,1562,4270,9505,54,8856,-7,2676,1613,2566,6662,54,5969,-7,3503,2062,5528,6662,54,6666,-10,4856,649,7606,2133,56,8162,-8
1.0,856,9375,10757,1472,16,4962,10,856,9375,11785,1472,16,4962,10,856,6797,9030,1472,16,4962,7,0,5702,9962,1472,25,4962,8,0,3633,7743,1472,47,4259,11,856,4728,8864,1472,86,4809,12,856,3755,7723,1472,212,5352,9,0,2887,8789,1472,139,4809,3,0,1914,7648,1472,265,5352,0,0,2887,8029,1472,147,4809,9
1.0,1234,7297,13690,4118,353,5396,13,0,6391,16687,3282,353,5338,10,1722,4628,13841,4272,353,6208,10,0,6391,13374,961,353,4350,13,0,5454,11442,2014,353,5123,13,0,5431,12693,961,418,5229,15,1722,3668,11460,1951,418,4350,15,0,6462,11534,961,429,3510,15,0,5677,11774,2014,454,5271,15,0,6996,11534,961,464,3510,15
0.0,40390,4311,6868,34628,17,11873,-20,27991,4311,6868,26807,17,10611,-8,27991,1937,5586,27614,36,10611,-9,19658,2641,5586,22645,36,10907,-3,20521,1937,2059,25247,28,12918,-10,13702,2897,3013,20502,28,12918,-9,13702,1791,3915,20502,28,12173,-11,8312,2495,3994,14649,28,10960,-6,8312,1664,3994,14649,45,10960,-7,4661,1810,3271,12366,88,11207,-4
1.0,2871,12989,9551,6309,167,5290,-2,712,13993,12622,4993,168,5794,-2,712,13993,10609,4993,168,5794,-2,712,12826,10609,2728,217,6359,-2,712,10323,9140,2728,217,4806,-4,712,12826,11320,2728,217,6830,-3,712,11831,10075,2728,217,7565,-4,712,10001,11168,2728,217,7387,-3,712,10001,10133,2728,303,6822,-4,1521,6510,10850,2728,217,5363,-4
0.0,21003,1586,1982,22793,283,6827,-17,16337,3207,1982,17161,283,6827,-10,14602,1586,1901,13633,283,8545,-11,10307,2235,2951,10984,290,6245,-9,12069,2235,1901,10984,290,8545,-10,7973,2235,1901,8136,290,7635,-10,7124,792,969,5559,526,6261,-11,5272,1441,969,5559,526,6261,-10,5272,794,1901,3797,302,7745,-2,3616,792,969,3138,533,4560,-7
1.0,1207,5245,16206,0,124,10234,19,0,5928,17318,0,151,10234,22,0,5145,14412,0,156,7560,22,0,5145,15483,0,156,7560,22,1207,3461,13224,0,124,9173,33,0,3330,13985,0,156,6428,22,1207,3641,12354,847,185,9262,33,1207,4472,12354,0,226,9262,33,1207,4472,11049,0,226,9262,33,1207,3689,11961,0,226,9262,33
0.0,38086,1276,0,43046,19,10237,-14,24302,1276,962,34749,19,8969,-8,25731,1276,0,34408,22,9675,-8,15436,1276,962,27230,82,8407,-7,13007,1276,855,24449,22,8655,-9,8372,1276,1722,20780,22,9388,-12,9443,1276,1722,18588,22,9388,-15,6769,1276,2684,12764,65,8377,-14,7752,1276,1829,12764,139,8377,-17,6307,2288,1829,10360,213,7628,-17
1.0,2510,10925,11722,2681,96,6790,2,2510,10925,13935,1805,96,6790,2,2510,7205,8430,1805,96,6231,5,1954,7205,9406,1805,96,6290,8,1701,6374,7903,1805,96,6231,2,1701,8172,7997,958,96,6231,2,1701,6374,6678,1805,123,5305,2,1954,6922,6329,958,96,5364,5,2305,5449,5776,1805,123,5305,2,1145,6611,5588,958,121,5276,2
1.0,887,25171,22829,1238,174,7433,16,887,24180,23868,788,174,7433,16,887,20845,18594,788,174,7433,16,887,20845,19508,788,485,7433,16,887,17701,15194,788,485,6473,16,887,17701,15925,788,485,6473,16,887,13180,13674,788,485,5613,16,887,14947,14377,788,485,7543,12,887,12204,12705,788,612,5613,12,887,13971,13408,788,612,7543,11
0.0,34891,0,2871,35261,378,7977,-33,27038,0,2871,26132,378,6800,-27,27466,0,2871,27806,378,7977,-33,21195,0,3692,20187,384,7977,-25,21482,0,1975,19806,378,6800,-33,16556,0,3692,15376,411,7965,-26,17502,0,3773,16533,411,7965,-31,14192,0,885,12139,392,6788,-28,15088,0,1468,12139,392,6788,-28,11921,0,1468,12139,420,6788,-27
0.0,4259,970,7567,1429,290,10732,-16,3397,970,7567,0,290,10006,-16,4259,970,5323,478,290,11654,-13,3397,647,5566,0,303,9962,-6,3397,647,3548,0,303,9248,-9,2199,0,4318,0,333,8613,-10,2199,0,3024,0,368,7365,-10,3897,647,3548,0,306,8624,-8,1249,1675,2781,0,355,9102,-10,2755,0,3528,0,304,7661,-45
0.0,58350,1079,1827,58583,21,13345,-38,43002,1079,1827,48348,52,13545,-24,45041,1079,885,48348,52,14394,-26,32673,1079,2664,39103,52,14202,-24,32825,1079,1722,35497,21,14434,-26,22119,1079,1722,31235,52,14124,-26,23210,1079,1722,32711,52,15163,-26,17554,1079,1722,31979,56,14233,-26,18377,1079,837,28914,86,14196,-25,13428,1079,2061,21521,111,13647,-22
1.0,5628,14639,18973,3722,223,4023,0,5628,14639,19727,3722,223,4023,0,5628,9598,14852,3722,223,3351,5,5628,9598,14951,3079,274,3351,5,5628,6816,11702,3079,254,3351,5,5628,5857,11702,2437,254,3351,9,5628,2593,9786,3290,254,3330,9,4692,1837,9786,2249,255,3330,9,4692,1837,7896,2249,272,4167,4,3937,1837,7896,1396,272,4167,5
0.0,21461,1031,1038,20408,28,6243,-26,16207,1031,1038,19435,28,5640,-15,14566,0,1038,15481,30,4427,-26,9583,0,2103,10749,30,5436,-15,10430,0,2103,10749,30,5436,-20,8636,1031,1065,10252,33,5247,-18,9483,1031,1065,10252,33,5247,-18,5551,0,1065,5696,42,4266,-14,5551,0,1065,6609,42,4794,-14,3152,0,1065,3977,42,4794,-13
0.0,20708,0,2753,19128,46,9530,-12,15030,0,3659,16727,46,7657,-12,14188,0,2753,16729,54,8072,-15,9955,0,2753,12868,54,8072,-27,10562,0,2753,11100,54,8792,-36,6705,0,2753,9253,54,6823,-36,6705,0,1945,9253,66,7056,-37,4548,0,1945,7615,66,6133,-37,4548,0,1945,7615,66,6133,-34,3587,647,1945,6011,66,4477,-38
0.0,22126,1042,902,15600,0,12976,-30,17427,1042,902,11856,0,11176,-23,19087,1042,902,13313,0,15105,-30,14501,0,902,9527,0,11741,-24,15375,0,902,8825,18,10140,-31,12016,0,902,6032,0,8340,-24,12803,0,902,6032,0,8873,-27,10353,0,902,5354,20,8078,-28,11134,0,902,5354,20,8757,-29,9104,0,902,3617,20,8078,-27
1.0,0,8732,7045,0,48,9210,-1,0,9720,8977,0,48,10142,-1,0,8538,6776,0,113,10142,-1,0,9720,8977,873,131,10142,-1,0,7987,6210,0,113,10142,-2,0,8538,7577,873,196,10142,2,0,8181,5142,0,165,10449,-4,0,6606,6215,0,306,8530,1,0,6055,4359,0,306,8530,0,0,7550,5726,873,349,10049,1
0.0,12940,673,6733,6469,16,8202,-15,9009,673,6733,6469,16,8202,-15,9824,673,5703,5991,38,9854,-11,6664,673,6733,4455,40,7997,-11,7089,673,6733,5991,38,9565,-11,6438,673,7761,1695,40,7196,-8,5739,673,6813,1695,75,7075,-15,6438,673,8061,1052,75,6838,-14,4443,673,6856,1052,42,8475,-14,6438,673,7156,0,121,7411,-15
1.0,1127,31882,34430,1800,27,13040,23,1127,31882,37590,835,63,13069,23,1127,22794,28792,835,63,11744,13,1127,22794,30699,0,63,11744,14,1127,21207,24463,0,63,11744,13,1127,22246,26643,0,63,11744,14,1127,21500,21196,0,188,11744,13,1127,21500,22358,0,191,11744,17,1127,19310,17757,0,191,11614,14,1127,20668,20023,0,223,10176,17
0.0,53167,0,0,50634,42,13519,-18,41575,0,0,42245,42,13519,-18,37597,646,0,41154,54,12766,-18,28411,646,0,30633,54,11961,-34,29181,646,0,31959,54,12766,-34,23561,646,0,28786,54,11961,-35,23887,646,0,27984,102,11961,-35,20357,646,0,24465,106,12507,-35,21016,646,0,24465,106,12507,-36,17736,0,0,18919,106,13013,-36
0.0,53053,0,885,58906,29,15222,-45,42562,0,885,51738,95,15222,-45,44533,0,885,52457,95,15222,-45,35754,0,885,43542,95,11528,-41,37188,0,885,44858,95,11528,-41,30176,0,885,34053,95,11989,-39,30432,0,885,34053,95,12919,-39,23825,0,885,27725,161,12188,-39,23825,0,885,26880,177,12696,-39,18937,0,885,23242,203,11106,-39
0.0,15432,2632,1943,10019,188,11941,-5,10752,2632,1943,9058,236,11941,-5,10752,1697,1943,9058,236,11941,-5,6756,1697,2526,8229,236,13081,-1,6127,860,2526,8229,236,13736,-1,4366,860,2526,6472,320,11410,0,4366,860,2732,6472,385,11783,0,3714,860,2732,5816,385,11783,3,3714,860,2732,5052,385,11783,3,3714,860,2732,3956,396,10613,-5
1.0,0,6590,10350,518,138,9022,20,0,6590,11806,0,138,9022,20,0,5770,8094,0,162,8803,19,0,5770,9242,0,373,8803,19,0,5770,6810,0,441,8803,19,0,5675,8080,0,417,9022,-3,0,4444,6378,0,424,9565,20,0,4444,7557,0,356,8639,-3,0,4855,6446,0,442,8485,-3,0,3529,7352,0,449,7169,-3
0.0,7042,0,4297,3224,205,9559,-17,5249,0,4297,2359,222,10399,-17,5249,0,4297,2359,222,10399,-17,3453,0,4297,3325,222,10399,-17,3453,0,4297,3325,286,10399,-18,2538,0,2941,3325,294,9607,-17,2538,0,2941,3325,294,9011,-20,3408,0,6235,2359,379,9088,-18,1683,0,2941,3325,360,9869,-21,3408,0,6235,1950,418,8622,-18
0.0,7186,2520,2222,14422,1,10030,-12,5281,2520,2222,11706,127,9827,-12,6029,1825,3283,11706,299,9827,-12,3463,1825,3283,7109,299,9180,-12,4520,1529,1172,7040,32,9437,-16,3529,1825,4077,7779,401,9764,-12,4490,1529,1172,8129,33,7934,-16,3646,1529,1172,5029,33,7225,-16,3646,695,1172,5029,33,7225,-18,2828,834,2233,5413,331,8536,-20
0.0,29764,0,0,20992,325,13715,-30,22294,0,0,17280,325,11378,-26,23416,0,0,18344,358,14317,-26,17222,0,0,12884,399,11980,-22,18185,0,0,13119,360,12046,-23,13432,0,0,12884,408,12669,-22,13615,0,0,13174,578,9284,-20,9942,0,0,10154,585,8943,-20,9942,0,0,10154,679,8943,-31,7982,0,0,7459,730,10442,-31
1.0,0,30484,29244,689,25,12270,11,0,30484,31368,689,25,11649,11,1006,24480,23700,689,25,8988,11,1006,21705,24955,689,26,9531,15,1006,19150,21332,689,44,8986,11,1006,19150,22339,689,47,8986,14,1006,14737,19231,689,47,8986,14,1006,13670,20453,689,45,9640,18,1006,10401,18354,689,64,9640,18,1006,11589,19084,689,45,10791,15
1.0,996,10027,8208,1471,88,8137,10,996,9473,9264,691,131,8137,12,996,7735,8137,691,131,8861,11,0,6679,9453,691,131,9752,12,0,5913,8333,691,131,9752,8,0,6751,9343,691,179,9752,8,0,3744,8232,691,156,9752,11,1081,3954,8356,0,147,6502,11,0,1909,7241,0,163,9274,9,1081,4085,9116,0,196,6180,9
