orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
1.0,0,35017,36082,2211,174,9157,24,0,35783,37165,1079,174,9826,25,0,29669,29701,1079,174,9160,25,0,29669,30859,1079,174,9867,25,0,27718,25431,1079,174,8978,23,0,26545,26676,543,178,9770,23,0,21579,23156,543,178,9770,23,0,20759,24854,543,375,9770,23,0,20692,23011,543,375,10439,26,0,20692,23011,543,375,10439,26
1.0,1439,45866,40046,678,188,26814,21,1439,46924,43196,678,193,26814,34,659,42033,34640,0,188,24779,21,659,43091,37790,0,193,24779,22,659,34709,31968,678,202,22755,23,659,36669,34177,0,202,22755,23,659,31908,29318,0,189,18768,24,659,33604,32106,0,202,19911,23,659,28332,30614,0,194,19121,26,659,28332,30614,0,194,19121,26
1.0,0,33021,36843,1949,157,16338,21,0,36532,41011,0,157,17721,21,0,30843,32454,0,172,16341,21,0,32937,34589,0,172,17048,21,0,27062,25982,0,280,15130,23,0,25939,27407,0,172,17048,23,0,22284,22954,0,181,16236,19,0,25689,24324,0,192,18453,19,1003,23761,20887,0,300,17343,19,1003,23761,20887,0,300,17343,19
1.0,1074,29203,32550,1549,26,14711,26,0,32399,34446,848,26,15415,26,0,27308,28052,848,37,13732,26,0,30445,29945,0,59,15668,26,0,25513,25051,0,59,13349,22,0,25052,28091,0,87,13275,22,0,23661,23574,0,95,13349,18,0,22527,25464,0,152,14677,22,0,18507,24138,0,152,12922,26,0,18507,24138,0,152,12922,26
1.0,1155,34739,35390,749,111,9684,21,1155,35945,37191,0,111,9684,21,1155,31372,29998,0,111,8906,16,1155,32130,32026,0,231,8906,16,1155,26084,25719,0,111,11253,12,1155,26842,27747,0,231,11253,12,1155,19527,24001,968,111,11380,11,1155,20285,26029,968,231,11380,11,0,19984,22005,0,261,9085,14,0,19984,22005,0,261,9085,14
1.0,2353,29749,34998,1727,31,14624,18,2353,29749,36997,793,37,16637,18,2353,27815,27078,934,34,12022,22,1122,27677,29199,793,37,12718,17,1122,24763,22898,793,37,12718,16,1122,24763,24751,0,40,12135,21,2353,20097,21119,934,34,15174,17,2353,20097,22364,0,40,16604,17,1122,19580,22556,754,40,13242,18,1122,19580,22556,754,40,13242,18
1.0,3511,12366,8442,3247,12,7439,0,1495,12366,9219,2167,33,8330,4,2369,12366,6943,2167,62,10036,-5,2369,11709,7934,2167,62,11378,-5,2369,10315,6578,2167,66,10728,-6,2369,10315,6578,1356,66,10030,-6,2369,10315,5330,1356,66,11984,-7,2369,10315,6138,1356,173,11984,-5,3390,10557,6710,1356,354,7866,-1,3390,10557,6710,1356,354,7866,-1
1.0,3865,31513,33224,1174,6,10076,22,3865,31513,34701,0,6,10076,22,1948,26015,29051,1174,6,11076,22,1948,26015,30253,0,6,11839,22,1948,17083,25466,0,8,12468,12,1948,17083,27528,0,8,12468,13,1948,16000,23283,0,24,11906,12,1948,16936,24450,0,24,11906,13,1296,15103,22682,0,34,10988,13,1296,15103,22682,0,34,10988,13
1.0,6264,4400,10754,5910,275,11079,-11,5268,4400,9960,3010,275,11079,-11,6264,4400,9204,4945,456,11079,-10,6264,4400,10325,3010,475,8903,-5,5397,4400,7383,1390,456,9279,-10,5397,4400,8504,1390,475,7103,-7,5397,3711,7383,1390,475,7720,-4,2471,4400,8504,1390,505,7103,-7,1655,3711,7383,1390,747,6308,-4,1655,3711,7383,1390,747,6308,-4
1.0,0,130387,100099,0,6,40325,59,0,133708,106016,0,6,42479,64,0,120135,91238,0,27,40165,52,0,121989,96207,0,27,43017,52,0,104053,83050,0,27,41221,54,0,109501,88206,0,27,42964,54,0,97308,76394,0,27,36050,47,0,101584,81550,0,27,37793,48,0,94899,75012,0,27,37356,47,0,94899,75012,0,27,37356,47
1.0,3346,3955,12620,6068,93,6851,2,2216,3955,12620,2663,114,6851,9,2216,2976,9619,2663,114,7677,9,0,2976,11382,2663,124,7232,10,1007,2976,9616,2663,145,7677,6,0,2976,11379,2663,155,7232,7,0,2976,10182,2663,158,6028,10,0,1995,11286,2663,175,7612,8,0,1995,11134,2663,175,8216,8,0,1995,11134,2663,175,8216,8
1.0,0,23504,25460,0,276,12701,15,0,23504,28868,0,276,13404,15,0,20564,22377,0,276,13404,11,0,21456,24484,0,276,13417,12,0,20397,19518,0,276,13417,12,0,20278,20435,0,276,14507,13,0,18587,16189,0,276,14507,13,0,18305,18087,0,280,14507,21,0,15801,16018,0,280,14507,26,0,15801,16018,0,280,14507,26
1.0,1482,40096,33426,1300,29,11914,18,1482,40096,36145,1300,29,13068,18,1482,36041,28078,1300,29,11688,3,1482,34272,29950,1300,29,12451,10,1482,32501,22627,812,31,9616,4,604,33415,23842,812,31,9616,5,604,30470,20818,812,31,10596,4,604,28827,21943,812,34,10596,7,604,25360,20086,812,40,11353,6,604,25360,20086,812,40,11353,6
1.0,2117,20485,18478,2712,29,6783,11,2117,21331,21512,2712,29,7782,11,2117,17525,14833,2712,29,5758,11,2117,17525,14833,526,29,5758,11,806,14367,10156,1056,29,6939,17,806,13244,12014,0,29,6094,2,806,10293,9987,1052,29,6094,5,806,11163,11391,0,29,6695,-6,806,9133,10300,0,29,8479,-7,806,9133,10300,0,29,8479,-7
1.0,575,29306,27583,0,121,17856,33,575,29306,29888,0,121,18450,33,1656,22067,24247,0,121,17482,33,1656,23262,26151,0,121,17482,33,1656,18376,22787,0,121,19205,33,1656,19571,24691,0,121,19205,33,1656,18680,21508,0,207,15885,33,1081,19515,22771,0,207,15885,33,1081,17425,21364,0,207,15885,33,1081,17425,21364,0,207,15885,33
1.0,892,16009,22240,2762,45,8230,3,892,16009,23298,1793,49,7955,6,892,14090,19028,1793,49,6489,6,892,14090,19819,1793,49,6489,6,1876,14090,17452,1793,56,6489,6,1876,14090,17452,1029,56,6489,6,1876,9931,16325,1029,121,5610,6,1876,9931,16131,0,121,5610,12,1876,9931,15337,0,127,4948,11,1876,9931,15337,0,127,4948,11
1.0,7407,8156,11295,9819,335,3224,7,3036,8156,11295,4715,335,3931,8,3036,7440,9115,4715,383,3931,8,3036,7440,8846,2085,383,3931,9,3036,7440,6894,2085,383,3931,2,3036,5492,7920,899,383,4519,-5,3036,5492,6372,899,402,4248,-5,3036,5492,7660,899,420,4248,-1,3036,5492,7558,899,668,3797,-1,3036,5492,7558,899,668,3797,-1
1.0,1929,14798,11603,0,180,4383,14,1929,14798,14184,0,180,4383,14,1929,10863,10785,0,184,4383,14,1929,12929,13281,0,229,5019,14,1929,9757,10107,0,236,4194,17,1929,9016,11219,0,236,4194,17,1929,7928,10107,0,254,4923,17,1929,7928,10107,0,348,4923,17,1929,7376,9126,0,496,4923,20,1929,7376,9126,0,496,4923,20
1.0,833,3413,10682,812,49,7545,-5,833,3413,11850,812,50,7545,-5,833,3413,9455,1306,50,8286,-6,0,3413,10457,1306,50,8286,-6,0,2323,8309,1306,56,9211,-6,0,2323,9135,1306,56,9211,-6,0,2323,7084,494,56,9306,-6,0,2323,7910,494,56,9306,-6,0,2323,7709,494,60,8675,-6,0,2323,7709,494,60,8675,-6
1.0,0,120600,93250,0,2,36272,42,0,123492,99873,0,2,38195,60,0,111352,86824,0,2,38195,42,0,111352,92141,0,2,40994,42,0,98533,80803,0,2,36927,41,0,101726,85722,0,2,40692,43,0,87678,74422,0,2,34560,41,0,87678,78992,0,2,35482,45,0,82915,74569,0,2,38278,43,0,82915,74569,0,2,38278,43
1.0,1507,52775,52115,0,6,25840,36,1507,54413,56415,0,6,25840,36,1507,45389,44687,0,6,25594,36,726,45120,47742,0,6,26244,36,726,40355,40910,0,6,23598,36,726,41993,43979,0,6,23598,36,726,31107,37971,0,6,20436,36,726,33430,40202,0,6,21406,36,726,36222,38199,0,39,16920,31,726,36222,38199,0,39,16920,31
1.0,1090,21016,27553,0,219,13391,14,1090,23290,30318,0,219,13391,15,1090,19910,23426,0,219,11538,30,1090,22184,26191,0,219,11538,30,2349,19253,21305,0,219,12544,13,2349,19253,23460,0,219,12395,20,1090,17356,19982,0,219,11097,21,1090,17468,20936,0,219,11097,23,2349,17483,19859,0,311,12167,20,2349,17483,19859,0,311,12167,20
1.0,2132,27684,27861,0,11,8153,11,1148,28442,30242,0,69,8153,16,2132,24516,24150,0,11,9827,10,2132,25824,26100,0,11,9827,11,2132,22415,20784,0,16,9827,10,984,22415,22097,0,16,9827,10,984,15581,18405,0,79,10061,16,984,15581,19394,0,79,10679,16,984,13543,17872,0,79,10296,21,984,13543,17872,0,79,10296,21
1.0,4161,1741,4971,4249,45,5087,-18,3502,1741,6021,4249,47,4189,-13,3502,733,3551,3466,47,4811,-13,2300,733,2501,3466,54,5709,-21,2300,0,2501,3466,70,5709,-21,2300,917,2501,3466,82,5709,-21,2300,917,2501,2948,82,6491,-25,3350,917,6021,2844,191,4056,14,3350,917,4662,1543,191,4112,-16,3350,917,4662,1543,191,4112,-16
1.0,0,36028,41076,719,348,9884,24,0,37993,43986,0,348,10600,24,0,34229,35587,0,348,9760,21,0,34229,38606,0,377,9760,24,0,31645,32250,0,385,9760,24,0,33206,33922,0,385,9760,24,0,28076,28754,0,385,9760,18,0,28076,30199,0,406,8842,18,0,24151,27898,0,409,7088,18,0,24151,27898,0,409,7088,18
1.0,1670,30346,37336,0,6,18989,16,1670,31206,41003,0,6,18790,17,991,27938,32020,0,6,15652,19,991,28798,35687,0,6,15899,20,0,24714,26961,0,6,13058,18,0,26670,28667,0,6,13058,18,0,21591,23942,0,8,12776,15,0,22776,25364,0,35,12776,16,0,18198,23139,0,35,10275,14,0,18198,23139,0,35,10275,14
1.0,720,24896,20010,0,120,8533,16,0,25843,21773,0,120,8533,16,0,20224,17660,0,120,8533,16,0,23292,18862,0,120,7006,16,0,18042,16650,0,390,9039,10,0,18934,17638,0,397,9039,10,0,13631,15981,0,455,9626,15,0,14523,16969,0,462,9626,15,0,14036,16489,0,478,8825,13,0,14036,16489,0,478,8825,13
1.0,9320,8067,10043,2813,9,14292,-5,9320,8067,11668,2813,9,15178,-5,10504,7432,9273,2813,9,15773,-5,10504,8030,8912,744,10,15512,-5,10504,7116,7607,744,98,14626,-8,9688,5642,8728,744,124,14238,-7,9688,4891,7507,744,124,12839,-7,8966,5021,8387,744,128,12689,-7,7473,4932,8387,744,40,14842,-7,7473,4932,8387,744,40,14842,-7
1.0,0,20932,32299,0,196,7170,24,0,23924,36467,0,196,7174,24,0,22160,29607,0,229,7174,19,0,22160,31745,0,229,8129,19,0,19274,24565,0,229,7736,19,0,19274,26682,0,249,8348,19,1026,8121,21659,0,473,6006,22,1026,9148,23089,0,385,8444,23,1026,6121,19174,0,547,6892,22,1026,6121,19174,0,547,6892,22
1.0,561,5527,6533,1898,72,7041,1,561,5527,8293,853,72,8778,1,561,5527,5139,0,72,7865,1,0,4701,8291,853,77,7074,4,561,5527,5176,0,106,7151,1,561,5553,6008,0,106,7907,1,561,5553,4949,0,106,6981,1,0,5553,5748,0,106,6981,1,0,6391,5748,0,112,6981,2,0,6391,5748,0,112,6981,2
1.0,2140,2558,6664,0,82,7272,10,2140,2558,7776,0,82,8230,10,2140,1364,6159,0,90,8784,10,2140,1364,7374,0,105,8784,10,2140,1364,6394,0,170,8784,10,2140,1364,7414,0,170,9738,10,2140,1364,6302,0,172,10325,10,2140,0,7486,0,376,10978,10,2140,646,7486,0,510,10631,26,2140,646,7486,0,510,10631,26
1.0,2298,15834,13043,1043,2,7588,9,2298,15604,14510,0,2,7588,15,2298,15604,11915,0,13,7588,14,1436,14761,13227,0,2,5161,15,1436,14761,10632,0,13,5161,14,1436,7026,12909,0,2,7248,19,1436,14761,10458,0,37,8062,10,1436,7675,12108,0,2,6654,19,1436,7464,11949,0,2,6736,18,1436,7464,11949,0,2,6736,18
1.0,0,30148,38638,0,431,13190,23,0,30148,39800,0,554,13190,23,0,31603,34526,0,431,12581,23,0,31603,35688,0,554,12581,23,835,29408,30922,0,554,12581,23,835,30159,31834,0,554,12581,23,835,23250,28149,0,554,10523,23,835,23250,29046,0,556,8847,23,835,19205,27371,0,556,8892,23,835,19205,27371,0,556,8892,23
1.0,1207,72956,59408,0,278,22000,30,1207,79117,63561,0,8,23698,31,0,61874,52594,0,280,23513,36,0,66931,56747,0,10,25211,37,0,59519,46262,0,10,24539,30,0,60100,49731,0,51,26618,31,847,51462,40739,0,10,23290,37,847,53263,44208,0,51,25369,37,0,44586,39612,0,111,23415,36,0,44586,39612,0,111,23415,36
1.0,1706,23449,34331,0,16,13520,18,1706,23449,36518,0,16,13520,18,1706,20084,28557,0,16,11926,17,1706,20392,30382,975,21,12851,17,1706,17925,24367,975,21,11326,14,1706,20572,25736,975,24,10498,14,848,13986,19976,0,32,9480,18,848,23760,21700,0,35,10789,14,848,17129,19200,0,44,7374,14,848,17129,19200,0,44,7374,14
1.0,3672,2373,1852,2079,135,5701,0,3672,2775,3014,2079,135,4781,0,5039,2775,3014,2079,135,5829,0,2507,402,3890,1378,169,5417,2,1582,402,2728,1420,169,4781,-3,3874,402,4940,1378,277,7307,2,1582,402,1778,0,207,4065,-3,4177,1364,4064,659,277,6671,1,3252,402,3879,659,341,5698,4,3252,402,3879,659,341,5698,4
1.0,0,62487,53989,0,61,20721,33,0,65500,60713,0,61,25773,33,0,48904,49010,0,61,19138,33,0,47790,51138,0,61,20623,33,0,35689,42989,0,61,19236,32,0,35689,44902,0,61,18550,32,0,31776,38533,0,64,13971,32,856,32404,40383,0,61,17998,31,856,28971,35522,0,67,15267,26,856,28971,35522,0,67,15267,26
1.0,0,24969,24819,0,29,6539,12,0,24969,26709,0,29,6539,13,0,20180,20207,0,29,5025,13,0,20949,21422,0,29,5025,13,0,19307,17921,0,304,5112,10,0,20076,19136,0,304,5112,10,0,17493,16731,0,304,5112,9,0,17493,17722,0,304,5762,12,0,17493,17813,0,109,5120,12,0,17493,17813,0,109,5120,12
1.0,0,19553,16012,1020,85,10446,9,0,21237,17882,1020,85,11184,9,0,16359,14612,1020,85,10446,6,0,19023,16056,1020,91,12939,8,0,14291,13996,1020,93,11414,8,0,12494,13996,0,93,12113,8,0,9984,12574,0,93,11354,13,0,10844,14417,0,111,10789,14,0,8284,13139,0,134,9182,11,0,8284,13139,0,134,9182,11
1.0,838,29127,20645,793,57,13986,10,0,29870,22927,793,57,13986,13,0,22319,18583,793,95,12926,13,0,22319,19873,793,95,12926,13,0,17769,16303,793,103,13824,12,0,19673,17415,0,103,13824,12,0,16366,14460,0,103,13824,5,0,16366,15750,0,103,13824,9,0,12358,14290,0,103,13824,8,0,12358,14290,0,103,13824,8
1.0,1126,104803,82564,1045,0,31994,44,1126,104803,88708,1045,0,31994,45,1126,91845,76018,1045,0,28001,44,1126,96409,82437,1045,0,30219,43,1126,82646,70005,1045,0,26677,45,0,91891,73499,0,0,27415,44,0,83541,62769,0,1,24329,44,0,88260,68015,0,0,31609,45,0,77969,62672,0,0,27947,48,0,77969,62672,0,0,27947,48
1.0,1462,5515,9737,1901,160,4287,2,0,6021,9737,0,160,4287,2,0,6021,7543,0,160,4287,2,0,6021,9032,0,160,4287,5,0,6021,8272,964,160,5113,5,0,6021,9072,0,160,5113,5,0,7193,8633,1096,188,5805,5,0,7193,10122,1096,188,5805,8,0,2369,8443,0,230,8257,13,0,2369,8443,0,230,8257,13
1.0,4792,6281,6582,2527,53,3293,-9,4792,7193,6582,1199,58,3293,-9,4792,5299,4276,1199,58,3293,-12,3937,5299,5473,1199,58,3293,-12,3937,5299,4225,1199,154,3839,-9,3937,5299,4225,543,154,3839,-9,2758,5299,4225,1567,167,3839,1,2758,5299,4225,911,167,3839,1,2758,4338,3319,525,167,5105,1,2758,4338,3319,525,167,5105,1
1.0,915,33985,39834,0,99,17567,25,0,35620,43713,0,99,19227,25,0,29462,34176,0,99,17799,25,0,29462,37054,0,99,18546,30,0,26678,29358,0,99,13020,25,0,26678,30578,0,99,13767,30,0,24067,25052,0,99,14395,25,0,21943,27853,0,99,14594,21,0,19020,22997,0,338,15843,22,0,19020,22997,0,338,15843,22
1.0,2944,10348,12084,2989,56,8195,-3,1857,10348,12084,0,56,9084,-3,1857,9538,7097,0,56,6972,-8,1857,9538,8218,0,101,6274,-5,1857,8843,6164,0,101,6763,-6,1857,6750,7219,0,155,6274,-5,1857,3981,6189,0,160,6274,0,1857,4928,7116,0,160,6274,0,1077,4928,7116,0,215,6274,0,1077,4928,7116,0,215,6274,0
1.0,2093,3609,5413,4194,673,4922,-12,2093,3609,5413,1812,673,4922,-12,2093,1855,2695,1812,508,4922,-15,2093,1855,3863,1812,508,4128,-14,2093,1567,3668,1812,680,4057,-11,2093,1567,4890,1812,718,4057,1,2093,1567,4890,1812,718,4696,1,2093,1567,4890,1812,720,5492,1,3855,1406,4182,866,791,6538,-5,3855,1406,4182,866,791,6538,-5
1.0,6718,9978,13933,9146,453,4300,2,3997,9010,13933,4221,456,4300,2,3997,5219,11534,4221,495,4300,2,3200,6134,11534,2666,364,4819,11,3200,6134,9233,2666,364,4819,11,2045,6134,9233,1675,364,4819,11,2045,6134,8215,1675,364,4819,5,984,6134,8215,753,364,4819,11,2045,4544,8210,753,441,5331,12,2045,4544,8210,753,441,5331,12
1.0,6478,18410,14343,2904,259,7488,6,6478,18410,16180,2904,264,7488,6,6478,11898,11593,2060,261,8250,9,5270,14647,14270,2060,266,5007,6,5270,10073,10797,2060,266,6589,6,5477,9262,13448,2060,266,7268,14,4269,9262,10815,2060,266,5607,11,2118,9195,10815,901,267,4914,12,4528,10280,9934,901,559,6787,8,4528,10280,9934,901,559,6787,8
1.0,1175,6575,13513,745,41,12451,2,0,6575,15546,745,50,13222,3,0,6575,12289,745,50,13768,3,0,6575,13258,745,50,14627,3,1175,5824,9668,0,86,11112,2,0,5991,10994,0,95,13690,3,0,4585,9043,0,95,12253,3,0,5240,10312,0,124,12840,12,0,6948,10127,0,133,12227,13,0,6948,10127,0,133,12227,13
1.0,4711,19825,13033,7938,242,2987,1,3217,19825,14489,7281,254,3702,1,3217,13467,11546,7281,254,3702,1,3217,12481,12347,5208,260,4267,5,3217,9136,10739,5208,260,5116,5,3217,9136,10806,2892,266,5116,5,3217,9136,9350,2892,266,5116,4,2224,8602,10664,2892,275,5147,4,2224,8602,10941,3079,291,5870,0,2224,8602,10941,3079,291,5870,0
1.0,2735,27555,22744,4423,21,3369,8,2735,27555,26685,3740,21,3369,8,2735,23321,18100,4423,21,2729,4,2735,23321,22041,3740,21,2729,4,2735,21506,17950,3740,23,2729,3,2735,21506,19925,3740,23,2729,3,2735,13960,17777,3740,23,1600,3,2735,13960,19091,3740,23,1600,3,3907,10970,18328,3740,36,1600,5,3907,10970,18328,3740,36,1600,5
1.0,0,19379,14293,1504,115,10127,-4,0,16579,15242,0,115,10127,1,0,12661,9085,0,115,8797,1,0,13164,10696,0,115,10127,-2,0,9735,9666,978,115,10795,-3,0,10549,10838,0,115,10795,-3,832,8408,9815,0,135,11396,-4,832,8408,10771,0,135,11396,-3,832,8408,10528,0,149,12235,6,832,8408,10528,0,149,12235,6
1.0,0,22248,18321,2042,79,11874,0,0,22248,20354,1236,79,11874,0,0,17356,15666,1236,101,11101,-3,0,18192,16785,1236,101,11474,-3,0,17401,13408,1236,101,11474,-4,0,17401,14207,1236,101,12221,-4,0,13923,12090,1236,101,10452,-5,0,14607,12090,537,101,10452,-5,0,12726,11061,0,101,11287,-4,0,12726,11061,0,101,11287,-4
1.0,0,91394,87976,0,79,36516,37,0,97669,93808,0,79,36516,60,0,85968,80324,0,79,34818,60,0,89052,85907,0,0,34940,60,0,80147,73986,0,9,29407,60,0,83481,78018,0,12,29926,60,0,73652,67687,0,17,28412,60,0,70368,71194,0,12,27809,57,0,62782,65086,0,12,25522,57,0,62782,65086,0,12,25522,57
1.0,0,33307,31499,0,31,11144,17,0,35049,34738,0,42,14045,27,0,30250,25107,0,42,13361,20,0,30250,27238,0,42,12350,21,0,21959,20399,0,42,10560,27,0,21959,24059,0,43,12014,27,0,19832,17869,0,42,9929,22,0,19832,21529,0,43,11383,22,0,17108,17969,0,150,10427,22,0,17108,17969,0,150,10427,22
1.0,935,41318,46134,0,31,19330,28,0,42243,49930,0,31,18773,28,0,34811,41418,0,51,16366,25,0,37998,44750,0,51,17885,25,0,33910,36845,0,38,17293,25,0,38122,41262,0,38,17992,25,0,32596,33749,0,38,16325,25,0,36946,37413,0,38,17417,25,0,34241,36166,0,120,17286,24,0,34241,36166,0,120,17286,24
1.0,1505,10240,14186,3261,28,8888,2,1505,10240,16767,3261,54,8888,5,1505,10924,13915,3261,54,8888,5,1505,10924,13915,701,324,8888,14,1505,9285,11357,701,324,7227,14,1505,9285,12956,701,324,7227,14,1505,8254,10791,701,324,7227,14,1618,6408,11763,701,65,6297,21,1618,5223,11707,701,65,4873,20,1618,5223,11707,701,65,4873,20
1.0,993,35205,27730,0,9,9127,11,0,36780,29994,0,9,10501,11,0,27767,22846,0,9,10501,11,0,29680,23985,0,118,9132,11,0,25681,19165,0,118,9132,6,0,26737,20290,0,118,9132,3,0,24991,17076,0,27,7692,12,0,24991,18215,0,136,8551,12,0,23833,17180,0,136,6814,12,0,23833,17180,0,136,6814,12
1.0,8725,10925,9789,11002,393,5132,-2,7518,10925,9789,5500,393,6932,-1,7518,6562,6612,5500,231,5777,-1,6696,7809,7642,1558,231,6320,-1,6696,7126,6612,1558,234,6320,-2,3946,6343,6612,0,234,6320,-1,3946,6343,5590,0,468,7005,-1,3946,6343,6542,0,468,7005,-1,3044,6343,6177,0,485,7005,7,3044,6343,6177,0,485,7005,7
1.0,835,3328,3642,609,108,11660,-5,835,3328,4443,0,114,11660,-5,835,2493,3226,0,114,9657,-6,835,2493,4082,0,141,11034,-3,835,1533,3226,0,141,11034,8,835,1533,3914,0,141,11034,8,835,1533,3914,0,141,11633,11,0,1533,3914,0,141,12327,11,0,1533,3914,0,141,13761,8,0,1533,3914,0,141,13761,8
1.0,0,54599,51115,0,64,18083,20,0,56155,55701,0,64,18083,20,0,46245,46834,0,64,17267,20,0,40036,50214,1052,68,15545,20,0,36108,42467,1052,68,14632,20,0,35253,44339,1052,68,15419,30,0,26221,38317,1052,160,14840,30,0,25366,40189,1052,160,15627,31,0,33534,36171,1052,84,15576,30,0,33534,36171,1052,84,15576,30
1.0,0,45932,46945,0,184,11254,5,0,46846,48164,0,184,12013,6,0,44160,38094,0,185,11624,6,0,44160,39046,0,322,11624,10,891,38866,33360,0,223,12231,5,0,38866,34312,0,360,12231,7,0,35056,30374,0,360,10832,10,0,34053,30374,0,431,10073,11,0,26937,26869,0,431,10014,11,0,26937,26869,0,431,10014,11
1.0,1776,19332,16552,1123,62,14369,14,1776,19332,19892,1123,62,15921,14,1776,17113,16543,1123,62,14276,14,1776,15878,17677,718,215,13821,17,1776,13659,14328,718,215,12176,17,810,15127,16126,718,83,16313,17,810,11276,13886,718,83,16313,17,810,12161,14847,718,317,16313,18,1438,9985,14765,718,450,14802,18,1438,9985,14765,718,450,14802,18
1.0,1122,32547,31308,1727,10,16837,20,1122,35102,34798,793,10,17723,20,1122,31823,27797,793,10,16135,14,1122,31003,30868,793,16,15406,20,1122,25370,24783,793,18,13895,19,1122,26617,28273,793,18,15285,19,1122,25534,22558,793,18,14723,17,1122,25801,25684,793,18,17035,18,0,22118,23882,793,33,14069,15,0,22118,23882,793,33,14069,15
1.0,1678,23874,31082,1460,102,11163,31,1678,23874,34156,1460,102,13008,31,1122,21686,24801,672,102,12446,26,1122,21686,27875,672,102,14291,26,1122,19380,22565,1407,102,13491,14,1122,19380,24173,672,102,12630,18,0,18516,19162,672,102,13205,17,0,18516,20256,0,102,13968,18,0,16309,17152,0,119,14617,18,0,16309,17152,0,119,14617,18
1.0,0,40624,37897,0,40,17550,31,0,41367,40800,0,40,17550,31,0,37113,35606,0,73,16851,31,0,37021,37604,0,112,17742,31,0,31363,33194,0,116,16145,31,0,32298,34335,0,200,16757,31,0,32169,30528,0,173,17385,28,0,33104,31669,0,257,17997,28,0,29453,31163,0,260,16515,31,0,29453,31163,0,260,16515,31
1.0,2731,4218,5934,800,73,11609,-1,2731,4218,8282,800,73,11609,-1,2731,3241,6211,800,73,11609,-5,2731,4218,8126,800,73,11028,-2,1921,3241,6614,800,99,12049,0,1921,3241,8794,800,84,12433,-4,1921,3241,8379,800,84,12979,-3,1112,3241,9527,800,140,12300,-3,1112,3241,9942,800,147,13029,-3,1112,3241,9942,800,147,13029,-3
1.0,3799,4423,9692,809,258,7836,7,3799,4423,11255,809,258,7836,7,3799,3715,9442,809,275,7836,6,3799,3715,10564,809,275,8552,6,3799,3715,8990,809,276,8552,9,3799,3715,10553,809,276,9299,9,3799,3715,9717,809,319,9299,9,3799,3715,9717,0,330,9299,9,3799,3715,10478,0,345,11738,9,3799,3715,10478,0,345,11738,9
1.0,4012,15952,13651,676,90,1000,-4,4012,15952,14617,0,90,1000,-3,4012,14957,11708,0,215,1000,-6,4012,14957,12835,0,215,1783,-3,4012,12520,10738,0,215,1783,0,4012,12520,10738,0,215,1783,1,4012,12520,9704,0,215,1783,-2,4012,12520,9704,0,264,1783,-1,4012,12520,9704,0,540,1783,4,4012,12520,9704,0,540,1783,4
1.0,1494,15151,12284,4666,10,6798,7,1494,15151,15303,2916,10,7532,8,1494,13894,9874,1865,10,6174,7,0,14815,12886,772,10,7584,9,0,13536,9234,772,10,7584,8,0,11460,12420,772,10,7474,9,0,10539,8977,772,10,6798,8,0,12004,11304,0,36,7474,9,896,12023,10461,735,10,8089,9,896,12023,10461,735,10,8089,9
1.0,1668,8533,8797,9026,426,6435,-4,2453,8533,8797,5887,426,7169,2,3261,7525,6671,5887,426,6613,2,3261,7525,6671,3586,452,6054,3,3261,7525,7674,4963,426,6613,2,2432,7525,8257,3838,426,6613,3,3261,7525,7674,3586,495,6054,2,2432,6508,8257,2461,480,6054,0,2432,6508,9017,2461,495,6054,14,2432,6508,9017,2461,495,6054,14
1.0,6924,8397,10215,7018,37,5168,3,5451,8397,12135,5427,52,5168,3,6152,6209,9939,6434,49,3554,3,5240,6209,9939,2757,49,3554,3,5240,6290,7005,2757,49,3554,3,4330,5355,8464,1057,50,3720,8,5110,3525,6393,1057,50,3720,3,4595,5792,7606,1057,53,5334,2,935,5089,7530,1057,82,5040,7,935,5089,7530,1057,82,5040,7
1.0,1003,26387,28280,1092,34,7804,9,1003,26387,30141,0,38,6737,10,1003,22066,23840,0,38,5986,9,0,22812,25876,0,38,7646,10,0,18743,20658,0,38,6787,9,1003,21997,23203,0,126,8492,12,1003,17185,18937,0,131,8492,11,0,17931,20973,0,131,10152,11,0,14782,18179,0,156,12561,20,0,14782,18179,0,156,12561,20
